flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
105.148353,1599.6256260904058,14.037309742740335,8.026754351539866,6.0105553912004686,844,632,98361,69837,251,68,116.5414691943128,50.809507970567246,166,68,110.50158227848101,41.56510826816762,251,68,113.95528455284553,47.16874976569048,2224.8909544583253,16880,12640,20,423,0.07128701898305084,0.502281,0.0,0.17297963456139828,105.148313,0.502281,0.0,0.12473109489916963,0.21374902574637852,105.148275,0.502418,1.4e-05,0.1666375198098257,0.23258774667199222,423,421,0,0,0,0,0,844,1476,0,0,0.7488151658767772,113.95528455284553,502,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.5414691943128,110.50158227848101,0,844,632,98361,69837
105.148865,1774.351059329076,14.037241391050678,8.026715266969358,6.01052612408132,844,632,107472,79099,252,68,127.33649289099526,60.9521842353138,188,68,125.15664556962025,49.59477393240164,252,68,126.40311653116531,56.380273088548144,3178.7351935392658,16880,12640,20,423,0.07128736610169492,0.503251,0.0,0.17336601097844753,105.148571,0.503251,0.0,0.12473140094899168,0.21429656746768014,105.148583,0.503642,1.5e-05,0.16663800792393027,0.2333871993973677,423,421,0,0,0,0,0,844,1476,0,0,0.7488151658767772,126.40311653116531,608,9684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.33649289099526,125.15664556962025,0,844,632,107472,79099
90.008754,66.27133178623937,0.5666115542494901,0.3444109447398861,0.22220060950960394,31,20,4249,1716,177,68,137.06451612903226,47.979791097900026,104,68,85.8,17.80337046741431,177,68,116.96078431372548,46.3684987660397,2150.037677816225,620,400,20,21,1.8001750800000003,10.000822,0.0,3.842012356329187,90.008754,10.000822,0.0,3.0002918000000003,4.582691848404468,90.008535,10.001113,0.000163,4.737291315789474,4.993280611254859,21,10,0,0,0,0,0,31,51,0,0,0.6451612903225806,116.96078431372548,568,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.06451612903226,85.8,0,31,20,4249,1716
64.577901,1764.7058550261645,13.967626479528965,5.992762137004113,7.974864342524852,387,515,50022,67297,188,68,125.38888888888889,49.54266505440967,252,68,126.91065292096219,60.90812406598092,252,68,126.26592797783934,56.30997164324456,3179.773558265727,10280,13660,20,344,0.07167358601553829,0.504386,0.0,0.17423569241479683,64.080535,0.504708,0.0,0.1660117487046632,0.23399296848836387,64.577881,0.504386,1.3e-05,0.12563790077821013,0.21548915041591454,352,348,0,0,0,0,0,751,1337,0,0,1.330564784053156,129.20527441197433,9684,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.38888888888889,126.91065292096219,0,387,515,50022,67297
105.135332,1594.0312054181747,14.01051361116166,6.011299797864337,7.999213813297322,632,841,69883,97706,166,68,110.5743670886076,41.53952869520399,251,68,116.17835909631391,50.52550533954462,251,68,113.77393075356416,46.963432199732935,2205.563963978912,12640,16820,20,422,0.07142345923913043,0.50229,0.0,0.17360424653144202,105.135332,0.502428,0.0,0.16661700792393028,0.23342443296458554,105.135226,0.50229,1.1e-05,0.12516098333333334,0.21468200820918434,422,420,0,0,0,0,0,842,1473,0,0,1.3306962025316456,113.77393075356416,829,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.5743670886076,116.17835909631391,0,632,841,69883,97706
104.13399,1609.3592495591497,14.01051361116166,6.011299797864337,7.999213813297322,632,841,69883,97706,166,68,110.5743670886076,41.53952869520399,251,68,116.17835909631391,50.52550533954462,251,68,113.77393075356416,46.963432199732935,2205.563963978912,12640,16820,20,422,0.07142248971193414,0.50229,0.0,0.17360269753090163,104.13399,0.502428,0.0,0.16661438400000003,0.23342269965557963,104.133824,0.50229,1.1e-05,0.12516084615384615,0.2146812062722706,422,420,0,0,0,0,0,842,1473,0,0,1.3306962025316456,113.77393075356416,829,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.5743670886076,116.17835909631391,0,632,841,69883,97706
100.00886,66.54410419236855,0.5599503883955882,0.33996987866874995,0.2199805097268382,34,22,4768,1887,234,68,140.23529411764707,51.65044207061509,104,68,85.77272727272727,17.776214491642833,234,68,118.83928571428571,49.511101491669194,2451.3491709183677,680,440,20,23,1.818342909090909,10.000825,0.0,3.857042679511245,100.00886,10.000825,0.0,3.030571515151515,4.595746395023403,100.008629,10.001056,0.000172,4.762315666666667,4.9945103465255904,23,11,0,0,0,0,0,34,56,0,0,0.6470588235294118,118.83928571428571,568,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.23529411764707,85.77272727272727,0,34,22,4768,1887
107.652575,1777.1613916341528,14.0544710611892,8.035107381314381,6.01936367987482,865,648,110096,81220,253,68,127.278612716763,60.9666245692694,188,68,125.3395061728395,49.611131464503345,253,68,126.44811632518176,56.39205234048671,3180.0635671721925,17300,12960,20,433,0.07119879298941799,0.503522,0.0,0.17382550069177852,107.652575,0.503522,0.0,0.12459788773148146,0.2149968443132216,107.652454,0.503865,1.3e-05,0.1663871004636785,0.2342419564645447,433,432,0,0,0,0,0,865,1513,0,0,0.7491329479768786,126.44811632518176,608,9684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.278612716763,125.3395061728395,0,865,648,110096,81220
105.639307,1592.4470235307394,13.991004314331596,6.001553948096233,7.9894503662353635,634,844,70130,98095,166,68,110.61514195583597,41.551497724512835,252,68,116.22630331753554,50.58470649202486,252,68,113.81935047361299,47.005417925253866,2209.5093143277772,12680,16880,20,423,0.07152288896411646,0.502681,0.0,0.17379644962197488,105.639307,0.502806,0.0,0.16688674091627173,0.23367477406212467,105.639245,0.502681,1e-05,0.1253134578884935,0.21489833829307214,423,422,0,0,0,0,0,845,1478,0,0,1.3312302839116719,113.81935047361299,938,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.61514195583597,116.22630331753554,0,634,844,70130,98095
90.007164,66.1947308994204,0.5666215635902049,0.34441702884894804,0.22220453474125682,31,20,4245,1713,177,68,136.93548387096774,47.90847152770277,104,68,85.65,17.652974253649155,177,68,116.82352941176471,46.30661066699679,2144.302191464821,620,400,20,21,1.8001432799999997,10.000823,0.0,3.8419644218784796,90.007164,10.000823,0.0,3.0002388,4.582638749246852,90.007,10.001046,0.000198,4.737210526315789,4.993212107417295,21,10,0,0,0,0,0,31,51,0,0,0.6451612903225806,116.82352941176471,568,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.93548387096774,85.65,0,31,20,4245,1713
